Record Create Date,Full Complaint ID,Complaint Year Number,Month Number,Complaint Precinct Code,Patrol Borough Name,County,Law Code Category Description,Offense Description,PD Code Description,Bias Motive Description,Offense Category,Arrest Date,Arrest Id,NYS_Specified,NIBRS_Code,NIBRS_Group,Crime_Against,DCJS_Hate_Crimes,Violent
2024-09-23,202406612575617,2024,9,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,2024-09-23,K36728111,1,290,A,Property,1,0
2024-09-03,202407912751617,2024,3,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,2024-09-30,K36729421,1,290,A,Property,1,0
2019-03-13,201901412320417,2019,3,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2019-09-09,M31712505,1,13C,A,Person,1,0
2019-06-11,201902512465317,2019,6,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2019-11-06,M31721185,1,13C,A,Person,1,0
2022-05-07,202206912287717,2022,5,69,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,2022-05-21,K34693218,1,13C,A,Person,1,0
2022-02-24,202209012184017,2022,2,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,2022-08-01,K34704160,1,13C,A,Person,1,0
2022-08-26,202207912691617,2022,8,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2022-08-26,K34707918,1,13C,A,Person,1,0
2022-10-01,202209012718717,2022,9,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-10-18,K34715804,1,13C,A,Person,1,0
2022-11-08,202207912902417,2022,11,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2022-11-08,K34719305,1,13A,A,Person,1,1
2023-03-31,202307012305817,2023,3,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-BLACK,Race/Color,2023-04-07,K35689507,1,13B,A,Person,1,1
2023-04-14,202307012345217,2023,4,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,CRIMINAL CONTEMPT 1,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-04-14,K35690839,0,90Z,B,Person,0,0
2023-05-30,202307812326617,2023,5,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,2023-06-02,K35699950,1,13B,A,Person,1,1
2023-05-15,202306112358617,2023,5,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,2023-08-22,K35714874,1,290,A,Property,1,0
2023-11-22,202307712797217,2023,11,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2023-11-22,K35732017,1,13C,A,Person,1,0
2023-12-15,202309012916717,2023,12,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2023-12-15,K35736094,1,13A,A,Person,1,1
2023-12-21,202308313016417,2023,12,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,DWELLING",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2024-01-03,K36672429,1,120,A,Property,1,0
2023-12-19,202307514353717,2023,12,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,2024-01-10,K36673843,1,120,A,Property,1,0
2023-10-17,202306612609817,2023,10,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,2024-03-26,K36689466,1,13C,A,Person,1,0
2024-05-24,202406112385817,2024,5,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-05-28,K36702710,1,13A,A,Person,1,1
2022-07-17,202207812373417,2022,7,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2023-11-09,K35729613,1,13C,A,Person,1,0
2022-11-05,202208312901817,2022,5,83,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,2023-11-09,K35729626,1,13C,A,Person,1,0
2022-11-08,202206112753217,2022,11,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2023-11-09,K35729630,1,13C,A,Person,1,0
2023-12-02,202307012970317,2023,12,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-BLACK,Race/Color,2023-12-02,K35733680,1,13B,A,Person,1,1
2023-11-22,202309012861117,2023,11,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-01-09,K36673566,1,13A,A,Person,1,1
2023-12-19,202307514353717,2023,12,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,2024-01-10,K36673837,1,120,A,Property,1,0
2024-01-31,202406312128817,2024,1,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,2024-02-27,K36683643,1,290,A,Property,1,0
2024-03-24,202409012264517,2024,3,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2024-03-24,K36689230,1,13B,A,Person,1,1
2024-03-05,202406112205617,2024,3,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2024-04-05,K36691407,1,13C,A,Person,1,0
2023-12-07,202307112864617,2023,12,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-JEWISH,Religion/Religious Practice,2024-08-05,K36717513,1,120,A,Property,1,0
2024-08-07,202409012582917,2024,8,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-08-07,K36718150,1,13A,A,Person,1,1
2024-08-10,202407112523417,2024,8,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-08-10,K36718682,1,13A,A,Person,1,1
2024-08-08,202407112520017,2024,8,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718816,1,13C,A,Person,1,0
2024-08-02,202407012639717,2024,8,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2024-09-11,K36725455,1,13C,A,Person,1,0
2024-09-23,202406612575517,2024,9,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,2024-09-23,K36728112,1,290,A,Property,1,0
2023-11-08,202307112796817,2023,11,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-02-06,K36679314,1,13A,A,Person,1,1
2024-01-31,202406312128817,2024,1,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,2024-02-27,K36683641,1,290,A,Property,1,0
2024-04-15,202409012311617,2024,4,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-04-15,K36693554,1,13A,A,Person,1,1
2024-05-14,202406212405417,2024,5,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-ASIAN,Race/Color,2024-05-14,K36699614,1,290,A,Property,1,0
2024-06-10,202406212480117,2024,6,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,2024-06-10,K36705716,1,290,A,Property,1,0
2024-08-07,202409012582917,2024,8,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-08-07,K36718172,1,13A,A,Person,1,1
2024-07-29,202407112497917,2024,7,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718808,1,13C,A,Person,1,0
2024-07-29,202407112496517,2024,7,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718810,1,13C,A,Person,1,0
2024-08-03,202407112509817,2024,8,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718811,1,13C,A,Person,1,0
2024-08-21,202407112545117,2024,8,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2024-09-04,K36723987,1,13C,A,Person,1,0
2024-09-23,202406612575217,2024,9,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,2024-09-23,K36728108,1,290,A,Property,1,0
2020-03-16,202001312284817,2020,3,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2020-03-16,M32682870,1,13B,A,Person,1,1
2020-05-05,202001012217017,2020,5,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,DWELLING",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2020-07-16,M32692250,1,120,A,Property,1,0
2021-04-13,202101712191017,2021,4,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,2021-04-15,M33683716,1,13C,A,Person,1,0
2021-05-18,202101812329517,2021,5,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-05-20,M33687077,1,13A,A,Person,1,1
2019-08-29,201901312793717,2019,8,13,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2019-11-21,M31723428,1,13C,A,Person,1,0
2020-05-24,202000612281517,2020,5,6,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,MENACING 1ST DEGREE (VICT NOT,ANTI-ASIAN,Race/Color,2020-05-24,M32688260,1,13C,A,Person,1,0
2021-01-21,202101312110917,2021,1,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-02-09,M33676236,1,13B,A,Person,1,1
2021-04-29,202103412277017,2021,4,34,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-06-03,M33688566,1,13C,A,Person,1,0
2021-06-04,202102412277917,2021,6,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-GENDER NON-CONFORMING,Gender,2021-06-04,M33688716,1,13A,A,Person,1,1
2021-03-02,202100712146617,2021,3,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-06-24,M33691116,1,13A,A,Person,1,1
2021-07-23,202102512481117,2021,7,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-07-23,M33694195,1,13A,A,Person,1,1
2021-09-12,202100712464717,2021,9,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,2021-09-29,M33702584,1,13B,A,Person,1,1
2021-09-23,202101412922217,2021,9,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-BLACK,Race/Color,2021-10-04,M33703190,1,13C,A,Person,1,0
2021-12-06,202101413216117,2021,12,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2021-12-06,M33711473,1,13C,A,Person,1,0
2022-02-24,202201912221117,2022,2,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2022-03-02,M34679421,1,13C,A,Person,1,0
2022-02-27,202201412283117,2022,2,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-03-02,M34679563,1,13B,A,Person,1,1
2022-05-04,202200512260717,2022,5,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-05-04,M34688676,1,13B,A,Person,1,1
2022-05-06,202201812394617,2022,5,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,2022-05-13,M34689902,1,290,A,Property,1,0
2022-07-31,202201412971617,2022,7,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-08-02,M34700739,1,13A,A,Person,1,1
2022-05-05,202207012365017,2022,5,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-08-07,M34701480,1,13C,A,Person,1,0
2024-05-13,202407912425917,2024,5,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2024-05-29,K36702844,1,13B,A,Person,1,1
2024-05-17,202407112354117,2024,5,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718820,1,13B,A,Person,1,1
2019-07-18,201900512411417,2019,7,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,2019-07-19,M31704481,1,13B,A,Person,1,1
2019-09-05,201902512693417,2019,9,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,2019-09-05,M31712039,1,13A,A,Person,1,1
2020-01-17,202001812119417,2020,1,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,2020-01-16,M32674183,1,13C,A,Person,1,0
2021-05-14,202100712251717,2021,4,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-06-09,M33689227,1,13A,A,Person,1,1
2021-05-21,202101412483517,2021,5,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2021-07-07,M33692324,1,13B,A,Person,1,1
2021-07-11,202101412654317,2021,7,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-07-11,M33692808,1,13A,A,Person,1,1
2021-09-11,202101412871317,2021,9,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,STRANGULATION 1ST,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-09-11,M33700248,1,13A,A,Person,1,1
2021-12-27,202101413295617,2021,12,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-12-27,M33713913,1,13A,A,Person,1,1
2022-01-21,202200712110017,2022,1,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-ASIAN,Race/Color,2022-04-01,M34683892,1,13B,A,Person,1,1
2022-03-08,202200912204717,2022,3,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,2022-05-03,M34688382,1,290,A,Property,1,0
2022-06-11,202200612382517,2022,6,6,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-06-17,M34694890,1,13B,A,Person,1,1
2022-06-19,202200612405617,2022,6,6,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-07-12,M34697999,1,13B,A,Person,1,1
2022-07-28,202201412957217,2022,7,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,STRANGULATION 1ST,ANTI-ASIAN,Race/Color,2022-07-28,M34700203,1,13A,A,Person,1,1
2021-02-06,202100612111017,2021,2,6,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2022-09-27,M34708274,1,13C,A,Person,1,0
2024-09-27,202409012706717,2024,9,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2024-09-27,K36729064,1,13B,A,Person,1,1
2019-02-09,201901812178017,2019,2,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,2019-02-09,M31678638,1,13A,A,Person,1,1
2019-10-05,201901812890617,2019,10,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2019-10-23,M31719199,1,290,A,Property,1,0
2020-01-24,202003012103417,2020,1,30,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-LGBT (MIXED GROUP),Sexual Orientation,2020-01-30,M32676128,1,13B,A,Person,1,1
2020-08-25,202003212518317,2020,8,32,PATROL BORO MAN NORTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-WHITE,Race/Color,2020-08-25,M32694928,1,120,A,Property,1,0
2020-06-30,202001012277017,2020,1,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,SEX CRIMES,SEXUAL ABUSE,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-02-22,M33677656,1,11D,A,Person,1,1
2021-03-22,202100512155717,2021,3,5,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-03-22,M33681149,1,13A,A,Person,1,1
2021-06-18,202101912457417,2021,6,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2021-06-18,M33690462,1,13B,A,Person,1,1
2021-05-20,202101812336217,2021,5,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2021-07-07,M33692326,1,13A,A,Person,1,1
2021-08-26,202103212587717,2021,8,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-08-26,M33698436,1,13C,A,Person,1,0
2021-09-04,202108312610217,2021,9,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-09-13,M33700494,1,120,A,Property,1,0
2021-12-14,202100112794917,2021,12,1,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2021-12-16,M33712827,1,13C,A,Person,1,0
2022-01-26,202202512121817,2022,1,25,PATROL BORO MAN NORTH,NEW YORK,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2022-03-04,M34679890,1,90C,B,Person,1,0
2022-02-20,202201012137917,2022,2,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-03-15,M34681365,1,13A,A,Person,1,1
2022-04-15,202201812338017,2022,4,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2022-04-20,M34686674,1,13A,A,Person,1,1
2022-06-11,202200612382417,2022,6,6,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-06-17,M34694895,1,13B,A,Person,1,1
2022-03-17,202204612316017,2022,3,46,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-03-23,B34681734,1,13A,A,Person,1,1
2022-05-13,202205212549017,2022,5,52,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,2022-05-13,B34688284,1,13B,A,Person,1,1
2021-12-04,202105012627217,2021,11,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,2022-09-28,B34705873,1,290,A,Property,1,0
2023-11-22,202305213303717,2023,11,52,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-11-22,B35722304,1,13A,A,Person,1,1
2019-01-30,201907112129217,2019,1,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2019-01-30,K31677806,1,120,A,Property,1,0
